Polling Station,Electors,Total votes,Valid votes,Invalid votes,Voter Turnout
Sum,3783,3025,2909,116,79.96%
0458,646,521,512,9,80.65%
0459,648,502,481,21,77.47%
0460,543,424,407,17,78.08%
0461,876,698,661,37,79.68%
0462,710,581,565,16,81.83%
0463,360,299,283,16,83.06%
