Polling Station,Electors,Total votes,Valid votes,Invalid votes,Voter Turnout
Sum,4018,2828,2742,86,70.38%
0515,345,268,254,14,77.68%
0516,594,421,411,10,70.88%
0517,433,291,280,11,67.21%
0518,689,480,461,19,69.67%
0519,336,274,271,3,81.55%
0520,337,235,228,7,69.73%
0521,388,309,303,6,79.64%
0522,269,215,208,7,79.93%
0523,168,109,106,3,64.88%
0524,459,226,220,6,49.24%
