Polling Station,Electors,Total votes,Valid votes,Invalid votes,Voter Turnout
Sum,7955,5191,5062,129,65.25%
0469,693,389,382,7,56.13%
0470,222,132,130,2,59.46%
0471,598,347,339,8,58.03%
0472,1376,1017,993,24,73.91%
0473,840,503,489,14,59.88%
0474,712,513,500,13,72.05%
0475,579,428,419,9,73.92%
0476,948,578,561,17,60.97%
0477,678,400,393,7,59.00%
0478,790,567,550,17,71.77%
0479,519,317,306,11,61.08%
