Polling Station,Electors,Total votes,Valid votes,Invalid votes,Voter Turnout
Sum,3367,2441,2369,72,72.50%
1533,964,718,696,22,74.48%
1534,568,352,341,11,61.97%
1535,132,65,65,0,49.24%
1536,361,236,231,5,65.37%
1537,277,228,220,8,82.31%
1538,269,194,187,7,72.12%
1539,387,334,322,12,86.30%
1540,409,314,307,7,76.77%
