Polling Station,Electors,Total votes,Valid votes,Invalid votes,Voter Turnout
1161,1314,960,947,13,73.06%
1162,713,461,454,7,64.66%
1163,964,666,655,11,69.09%
1164,1417,941,925,16,66.41%
1165,907,601,588,13,66.26%
1166,897,634,627,7,70.68%
1167,1532,1034,1018,16,67.49%
1168,1373,974,964,10,70.94%
1169,1095,696,688,8,63.56%
1170,1229,793,779,14,64.52%
1171,1176,698,685,13,59.35%
1172,1179,717,707,10,60.81%
1173,1250,825,816,9,66.00%
1174,1078,676,667,9,62.71%
1175,1605,1042,1029,13,64.92%
1176,845,555,545,10,65.68%
1177,752,483,472,11,64.23%
1178,1246,758,746,12,60.83%
1179,846,522,515,7,61.70%
1180,640,397,388,9,62.03%
1181,844,490,480,10,58.06%
1182,1288,733,722,11,56.91%
1183,1276,801,789,12,62.77%
1184,710,399,391,8,56.20%
1185,1089,683,674,9,62.72%
1186,1242,745,735,10,59.98%
1187,1219,759,756,3,62.26%
1188,1263,770,758,12,60.97%
1189,974,651,635,16,66.84%
1190,1087,522,510,12,48.02%
1191,877,522,512,10,59.52%
1192,951,547,545,2,57.52%
1193,897,608,602,6,67.78%
1194,1225,759,748,11,61.96%
1195,1640,902,879,23,55.00%
1196,1139,710,702,8,62.34%
1197,1106,656,647,9,59.31%
1198,1169,696,686,10,59.54%
1199,1200,775,762,13,64.58%
1200,992,725,718,7,73.08%
1201,1051,659,651,8,62.70%
1202,1093,726,715,11,66.42%
1203,972,720,704,16,74.07%
1204,898,540,533,7,60.13%
1205,989,571,566,5,57.74%
