Polling Station,Electors,Total votes,Valid votes,Invalid votes,Voter Turnout
Sum,1594,1448,1412,36,90.84%
0134,504,463,445,18,91.87%
0135,374,340,333,7,90.91%
0136,716,645,634,11,90.08%
