Polling Station,Electors,Total votes,Valid votes,Invalid votes,Voter Turnout
Sum,12186,8128,8003,125,66.70%
1830,1149,852,841,11,74.15%
1831,1467,972,965,7,66.26%
1832,1149,728,716,12,63.36%
1833,1182,805,791,14,68.10%
1834,605,413,401,12,68.26%
1835,1398,997,978,19,71.32%
1836,647,446,439,7,68.93%
1837,1083,710,696,14,65.56%
1838,963,567,562,5,58.88%
1839,1361,905,890,15,66.50%
1840,1182,733,724,9,62.01%
