Polling Station,Electors,Total votes,Valid votes,Invalid votes,Voter Turnout
Sum,7922,5487,5380,107,69.26%
0425,1060,719,703,16,67.83%
0426,585,431,422,9,73.68%
0427,1200,831,817,14,69.25%
0428,748,508,499,9,67.91%
0429,730,483,474,9,66.16%
0430,1001,745,733,12,74.43%
0431,936,694,676,18,74.15%
0432,803,509,497,12,63.39%
0433,859,567,559,8,66.01%
