Polling Station,Electors,Total votes,Valid votes,Invalid votes,Voter Turnout
Sum,10242,7438,7222,216,72.62%
0265,1091,735,719,16,67.37%
0266,817,573,562,11,70.13%
0267,408,265,252,13,64.95%
0268,919,670,654,16,72.91%
0269,1121,803,782,21,71.63%
0270,1000,742,724,18,74.20%
0271,1064,772,751,21,72.56%
0272,448,341,335,6,76.12%
0273,450,351,346,5,78.00%
0274,1196,919,888,31,76.84%
0275,829,585,560,25,70.57%
0276,899,682,649,33,75.86%
