Polling Station,Electors,Total votes,Valid votes,Invalid votes,Voter Turnout
Sum,6895,4623,4470,153,67.05%
0150,975,608,594,14,62.36%
0151,878,622,616,6,70.84%
0152,413,270,260,10,65.38%
0153,643,359,348,11,55.83%
0154,656,522,495,27,79.57%
0155,314,200,190,10,63.69%
0156,771,488,475,13,63.29%
0157,821,536,522,14,65.29%
0158,324,226,222,4,69.75%
0159,309,241,225,16,77.99%
0160,361,266,254,12,73.68%
0161,430,285,269,16,66.28%
