Polling Station,Electors,Total votes,Valid votes,Invalid votes,Voter Turnout
Sum,10124,7242,7055,187,71.53%
0699,1013,707,694,13,69.79%
0700,1047,730,709,21,69.72%
0701,1430,943,920,23,65.94%
0702,673,541,526,15,80.39%
0703,743,522,509,13,70.26%
0704,1088,767,754,13,70.50%
0705,650,489,465,24,75.23%
0706,738,579,567,12,78.46%
0707,772,566,540,26,73.32%
0708,692,511,498,13,73.84%
0709,1278,887,873,14,69.41%
